2026-03-19 15:51:51 [INFO   ] EmbedSim.sink — EmbedSim init  T=0.8 s  dt=0.0001 s  solver=EULER  log=C:\EmbedSimProject\embed_sim_project\embedsim_log\sink_20260319_155151.log
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04083  t=0.408300 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04083  t=0.408300 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04083  t=0.408300 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04083  t=0.408300 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04084  t=0.408400 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04085  t=0.408500 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04086  t=0.408600 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04087  t=0.408700 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04088  t=0.408800 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04089  t=0.408900 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04090  t=0.409000 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04091  t=0.409100 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04092  t=0.409200 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04093  t=0.409300 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04094  t=0.409400 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04095  t=0.409500 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04096  t=0.409600 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04097  t=0.409700 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04098  t=0.409800 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  vf_theta                        (VfThetaBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  inv_park                        (InvParkTransformBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  svpwm_pack                      (SVPWMPackBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  cg_start                        (CodeGenStart)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  svpwm                           (SVPWMBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  motor_sink                      (FixedDB42S02PlantBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  sink                            (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  cg_end                          (CodeGenEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04099  t=0.409900 s  sink_cg                         (VectorEnd)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04100  t=0.410000 s  speed_ref                       (SpeedRampBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04100  t=0.410000 s  vf_angle                        (FixedVfAngleBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04100  t=0.410000 s  vf_dq                           (VfDQBlock)
2026-03-19 15:51:56 [DEBUG  ] EmbedSim.sink — EXEC   step=04100  t=0.410000 s  vf_theta                        (VfThetaBlock)
